ticker,
IBTJ," $8,001.00 "
IBTI," $8,001.00 "
IBTH," $8,001.00 "
IBTG," $8,001.00 "
SPDW, $-   
SLYV, $-   
SPYS," $8,001.00 "
SPYV," $16,002.00 "
SPTI," $8,001.00 "
PDBC, $-   
LQD," $8,001.00 "
IBDO," $8,001.00 "
XLY," $8,001.00 "
XLF," $8,001.00 "
TPCO," $32,501.00 "
KMPR," $73,003.00 "
RUSHA," $107,502.00 "
SKVKY," $32,501.00 "
PI," $40,502.00 "
CWEN.A," $250,002.00 "
BALY, $-   
DESY, $-   
PLT, $-   
POOL," $8,001.00 "
VVNT, $-   
VGPBF, $-   
ABCB," $8,001.00 "
CDAY, $-   
ETFC, $-   
HALO, $-   
IDXX," $24,003.00 "
EDU," $8,001.00 "
PRAA," $16,002.00 "
RCI," $8,001.00 "
SBCF," $8,001.00 "
SLGN," $40,005.00 "
TEL," $32,004.00 "
VIAV, $-   
BMRN," $16,002.00 "
CVNA," $8,001.00 "
CATY," $16,002.00 "
CVET," $16,002.00 "
LYFT," $16,002.00 "
EBSB," $16,002.00 "
PRA," $16,002.00 "
ROG," $24,003.00 "
LVMUY," $16,002.00 "
CONE," $16,002.00 "
HZN, $-   
BH," $16,002.00 "
BF.B, $-   
CERN," $153,013.00 "
ESGR," $24,003.00 "
FRFHF," $16,002.00 "
LBRDA," $8,001.00 "
POST," $48,503.00 "
MAA," $16,002.00 "
RQI," $16,002.00 "
AMN, $-   
VEEV," $549,006.00 "
PLTR, $-   
ARE," $8,001.00 "
ADI," $83,002.00 "
CFR," $3,008,005.00 "
DANOY," $16,002.00 "
EIX," $8,001.00 "
FDS," $8,001.00 "
FDRR," $8,001.00 "
HAS," $16,002.00 "
IGV, $-   
MTB," $56,504.00 "
MCD," $536,512.00 "
NVO," $16,002.00 "
NULG, $-   
SEIC," $16,002.00 "
SPYG," $16,002.00 "
XEL," $24,003.00 "
YUMC," $24,003.00 "
YUM," $16,002.00 "
CSIQ, $-   
PINS," $32,004.00 "
ADYEY," $16,002.00 "
APH," $16,002.00 "
CINF," $8,001.00 "
EPR," $8,001.00 "
ESS," $8,001.00 "
ES," $16,002.00 "
HTA," $8,001.00 "
LAMR," $8,001.00 "
MGA," $8,001.00 "
NNN," $8,001.00 "
SLV," $24,003.00 "
XHB, $-   
XLB, $-   
XLI," $8,001.00 "
XLK," $16,002.00 "
XLC," $8,001.00 "
PBF," $8,001.00 "
KNOP," $375,001.00 "
BLDr," $16,002.00 "
FOUR, $-   
VSCO," $8,001.00 "
BUD," $40,502.00 "
CS, $-   
NXPI," $8,001.00 "
WBK," $32,501.00 "
CLNC," $175,001.00 "
FSK," $350,002.00 "
IS, $-   
AIO, $-   
FSKR, $-   
ARW," $8,001.00 "
HRL," $40,502.00 "
EBJ," $8,001.00 "
POR," $8,001.00 "
AEIS, $-   
AlGM, $-   
BERY," $24,003.00 "
CHGG, $-   
DOGE-USD," $8,001.00 "
AROW," $8,001.00 "
FMCMF," $8,001.00 "
GCP," $8,001.00 "
JCI," $48,503.00 "
OXY," $32,004.00 "
RF," $24,003.00 "
GRA," $8,001.00 "
MRNA," $113,008.00 "
PYCR, $-   
QTS," $32,004.00 "
SPXC," $40,502.00 "
STZ," $80,507.00 "
GTN," $8,001.00 "
HRTX," $8,001.00 "
MCS," $8,001.00 "
QCHR, $-   
SHAK," $16,002.00 "
HLT," $8,001.00 "
NIO," $107,502.00 "
FTA," $32,501.00 "
COHR," $8,001.00 "
FIKMX," $32,501.00 "
PAVE, $-   
GBDC, $-   
IEFA," $32,501.00 "
IVV," $32,501.00 "
KBE, $-   
VONE, $-   
WSTL, $-   
FLR," $8,001.00 "
HTZ, $-   
BXS$A," $425,003.00 "
PAIDX, $-   
WLTL, $-   
SNN, $-   
35G.SG, $-   
TRN," $81,004.00 "
WLTW, $-   
BRX," $107,502.00 "
AMCX," $24,003.00 "
LGND," $16,002.00 "
EVH," $75,001.00 "
DIAL, $-   
FMAT, $-   
TIP, $-   
MUB," $75,001.00 "
JAZZ, $-   
PBCT," $48,503.00 "
BYND," $64,505.00 "
IAT," $8,001.00 "
BIF," $8,001.00 "
SCHH, $-   
RHP," $8,001.00 "
SRPT," $16,002.00 "
BBBY," $8,001.00 "
FTSM, $-   
QSY, $-   
FMAO, $-   
PDX, $-   
SRE," $49,504.00 "
TWNK, $-   
EPAY, $-   
VRNT, $-   
MRCK, $-   
USO," $40,502.00 "
BAC$K," $48,503.00 "
DNB," $16,002.00 "
GFL, $-   
BAESY," $16,002.00 "
SMFKY," $8,001.00 "
LAND," $32,501.00 "
AOS," $24,003.00 "
MCK," $24,003.00 "
NUVA," $8,001.00 "
DUKE, $-   
TM," $16,002.00 "
SEDG," $16,002.00 "
TSS," $32,501.00 "
AVYA," $16,002.00 "
WCN, $-   
SFST," $8,001.00 "
TRBCX, $-   
YACKX, $-   
VWIGX, $-   
NFFFX, $-   
PRGTX, $-   
RPBAX, $-   
OAKGX, $-   
DODWX, $-   
AIMC," $16,002.00 "
ORLT, $-   
DOCU," $48,503.00 "
VFF, $-   
AA," $65,002.00 "
AHT," $8,001.00 "
WXA.F," $8,001.00 "
HEP," $32,501.00 "
UTG," $207,502.00 "
CMO," $8,001.00 "
XMO," $32,501.00 "
TCBI," $32,501.00 "
AD, $-   
LAM, $-   
TF, $-   
WAT," $8,001.00 "
BBGLX," $8,001.00 "
EWU, $-   
SLYG," $8,001.00 "
VNQ," $8,001.00 "
VMN, $-   
FTV," $40,005.00 "
ARKG," $8,001.00 "
BTEC, $-   
SRLN," $8,001.00 "
ICSH," $8,001.00 "
INCY," $8,001.00 "
K," $89,005.00 "
NBIX," $8,001.00 "
GPC," $115,006.00 "
AME," $8,001.00 "
TME," $8,001.00 "
FCEL," $105,007.00 "
PLUG," $89,005.00 "
ETRN, $-   
HACK," $8,001.00 "
RAND," $48,006.00 "
RCKY," $350,002.00 "
UTGN," $8,001.00 "
NVVE," $24,003.00 "
R," $138,005.00 "
SE," $24,003.00 "
TRGIX," $8,001.00 "
BSIXX, $-   
NULC," $8,001.00 "
AVLR, $-   
SVCBY," $8,001.00 "
WST," $83,002.00 "
KDP," $16,002.00 "
TOT," $40,502.00 "
ENLAY, $-   
VALE," $8,001.00 "
AAIGF, $-   
KAI," $8,001.00 "
POWI," $24,003.00 "
BE," $40,005.00 "
ACM," $8,001.00 "
HRI," $16,002.00 "
MPLN," $8,001.00 "
XYL," $24,003.00 "
GCGMF," $8,001.00 "
SEK," $8,001.00 "
KYOCF," $8,001.00 "
MITK," $8,001.00 "
7XY," $32,501.00 "
TNC," $8,001.00 "
UN," $32,501.00 "
VAIAF," $32,501.00 "
BHP," $16,002.00 "
MGY, $-   
VOX," $8,001.00 "
BRKR," $16,002.00 "
RNGR, $-   
PRWCX, $-   
AMADY," $223,504.00 "
EPOKY," $40,502.00 "
KIDS, $-   
GSAH, $-   
PLYA," $75,001.00 "
SNA," $175,001.00 "
AY," $8,001.00 "
ORAN," $48,503.00 "
SONY," $8,001.00 "
VTRA," $8,000.00 "
GLW," $16,002.00 "
FOXA," $8,001.00 "
KSS," $16,002.00 "
NTR," $8,001.00 "
OMC," $56,504.00 "
SNNUF," $8,001.00 "
FBSI," $32,501.00 "
AMTX," $107,502.00 "
LBRDK," $8,001.00 "
LGI, $-   
HS, $-   
PAHC, $-   
NSIT, $-   
FCN, $-   
AWI," $24,003.00 "
GHC," $16,002.00 "
WB2.SG," $65,002.00 "
ABC, $-   
VOD, $-   
YETI," $24,003.00 "
BRK, $-   
FVD, $-   
SWN," $8,001.00 "
BLDP," $8,001.00 "
GVA," $8,001.00 "
JBI, $-   
HPP, $-   
ABM," $16,002.00 "
AYI," $191,003.00 "
ADUS," $8,001.00 "
ALLE," $8,001.00 "
AZSEY," $40,502.00 "
AMBA," $8,001.00 "
AMH," $8,001.00 "
AOBC," $8,001.00 "
APC," $8,001.00 "
AIV," $8,001.00 "
ARI," $8,001.00 "
APLE," $8,001.00 "
ARR," $8,001.00 "
APNHY," $8,001.00 "
AIZ," $8,001.00 "
AGO," $8,001.00 "
AXGN," $8,001.00 "
BKU," $8,001.00 "
BAYRY," $83,002.00 "
BAMXY," $8,001.00 "
BIG," $8,001.00 "
CVGW," $8,001.00 "
CMD," $40,005.00 "
CDEV," $8,001.00 "
CCS," $8,001.00 "
CRL," $8,001.00 "
PLCE," $8,001.00 "
CHH," $8,001.00 "
CMPR," $8,001.00 "
CRUS," $16,002.00 "
CWEN," $8,001.00 "
CDE," $8,001.00 "
CCOI," $8,001.00 "
CXP," $8,001.00 "
CVLT," $8,001.00 "
CTB," $8,001.00 "
COR," $8,001.00 "
COUP," $8,001.00 "
DBD," $8,001.00 "
BOOM," $8,001.00 "
DLB," $8,001.00 "
DWDP," $16,002.00 "
EGBN," $8,001.00 "
EGP," $8,001.00 "
ESNT," $8,001.00 "
EEFT," $16,002.00 "
EVOP," $8,001.00 "
EXEL," $16,002.00 "
FNB," $8,001.00 "
FII," $16,002.00 "
FAF," $16,002.00 "
FFIN," $8,001.00 "
FIBK," $8,001.00 "
FBC," $8,001.00 "
FOXF," $8,001.00 "
GCI, $-   
GCO," $8,001.00 "
G," $8,001.00 "
GBT," $8,001.00 "
GBX," $8,001.00 "
GRFS," $8,001.00 "
GBOOY," $24,003.00 "
HE," $16,002.00 "
HR," $8,001.00 "
HCSG," $8,001.00 "
HL," $8,001.00 "
HIW," $8,001.00 "
HFC," $8,001.00 "
XENT, $-   
IONS," $8,001.00 "
IRTC," $8,001.00 "
JGCCY," $16,002.00 "
KMT," $16,002.00 "
LLL," $8,001.00 "
LANC," $8,001.00 "
LAUR," $8,001.00 "
MANH," $8,001.00 "
DOOR," $8,001.00 "
MED," $8,001.00 "
MD," $75,001.00 "
MTH," $16,002.00 "
MGPI, $-   
MSTR," $8,001.00 "
MC," $8,001.00 "
MPWR," $8,001.00 "
MONOY," $24,003.00 "
NPSNY," $16,002.00 "
NOV," $8,001.00 "
DNOW," $8,001.00 "
NUAN," $16,002.00 "
NTNX," $8,001.00 "
OXM," $8,001.00 "
PACW," $8,001.00 "
PGRE," $16,002.00 "
PKCOY," $16,002.00 "
PEGI," $8,001.00 "
PDCE," $8,001.00 "
PNR," $8,001.00 "
PKI," $16,002.00 "
PDM," $8,001.00 "
PNW," $8,001.00 "
PS," $32,004.00 "
PCH," $8,001.00 "
PUMP," $16,002.00 "
PB," $8,001.00 "
PSB," $8,001.00 "
PBYI," $8,001.00 "
QRTEA," $8,001.00 "
RDUS," $8,001.00 "
RL," $16,002.00 "
RDFN," $8,001.00 "
RCII," $8,001.00 "
REXR," $8,001.00 "
SCHN," $8,001.00 "
STX," $8,001.00 "
SITC," $8,001.00 "
SPR," $8,001.00 "
SAVE," $16,002.00 "
SRC," $8,001.00 "
SPSC," $24,003.00 "
TCMD, $-   
TMHC," $8,001.00 "
TMSNY," $8,001.00 "
TPX," $8,001.00 "
TS," $40,502.00 "
TXRH," $16,002.00 "
TMK," $8,001.00 "
TRMB," $8,001.00 "
TRIP," $16,002.00 "
TRMK," $8,001.00 "
TWO," $8,001.00 "
USPH," $8,001.00 "
UMPQ," $24,003.00 "
UTHR," $8,001.00 "
UVV," $8,001.00 "
VRNS," $8,001.00 "
VCRA," $8,001.00 "
WDR," $8,001.00 "
WAFD," $8,001.00 "
WTS," $8,001.00 "
WB," $24,003.00 "
WING," $8,001.00 "
YEXT," $8,001.00 "
ZEN," $8,001.00 "
ZION," $8,001.00 "
UDR," $8,001.00 "
FFRHX," $32,501.00 "
FFHRX," $175,001.00 "
FSTFX, $-   
IJH, $-   
IJR, $-   
IVE, $-   
VGT, $-   
VCSH, $-   
MALRX, $-   
BTZ," $8,001.00 "
DSU," $8,001.00 "
MADCX, $-   
MAYHX, $-   
MANLX, $-   
BGSIX, $-   
EVV," $8,001.00 "
DIV," $8,001.00 "
GSMTX," $8,001.00 "
HGIIX, $-   
TLT, $-   
IEF, $-   
ESGU, $-   
IDV," $8,001.00 "
USMV, $-   
VLUE, $-   
IHI, $-   
NTDOY," $65,002.00 "
PMUPX, $-   
RNSIX," $8,001.00 "
VTI," $8,001.00 "
PUTW," $8,001.00 "
XSOE, $-   
ACAD," $8,001.00 "
BAND," $8,001.00 "
INO," $8,001.00 "
SNX," $8,001.00 "
TGTX," $8,001.00 "
MNTA," $8,001.00 "
CMCAS," $16,002.00 "
BBNTX," $40,502.00 "
SCZ," $8,001.00 "
GISYX, $-   
ERH, $-   
SFY," $32,501.00 "
BJ, $-   
MFYV, $-   
BGG," $1,001.00 "
AOSL," $8,001.00 "
BL, $-   
EVGB, $-   
FIVN," $8,001.00 "
VIVO," $16,002.00 "
OSUR," $40,502.00 "
TDDC, $-   
RTNB," $1,001.00 "
BIP," $48,503.00 "
BEP," $16,002.00 "
TYL, $-   
EQUIX," $8,001.00 "
VFC.VI, $-   
BWA," $8,001.00 "
AXTA, $-   
CR, $-   
BAT-USD," $8,001.00 "
CELO-USD," $8,001.00 "
ETC-USD," $16,002.00 "
XLM-USD," $8,001.00 "
CO, $-   
KPLT," $8,001.00 "
EBAY," $40,502.00 "
OWSOX," $183,002.00 "
PASO," $24,003.00 "
HIPO, $-   
EGHT," $40,502.00 "
ANIK," $24,003.00 "
APEN, $-   
BRBR," $8,001.00 "
BLFSD, $-   
CSLT," $8,001.00 "
PCPL, $-   
PCPL.U, $-   
CELC," $8,001.00 "
CNF, $-   
DMTK, $-   
FLXN," $8,001.00 "
APPAD," $40,502.00 "
INST," $32,501.00 "
SMJ," $8,001.00 "
NVIGF, $-   
ONTO," $8,001.00 "
PROF, $-   
REG," $32,501.00 "
TRHC," $8,001.00 "
TLND, $-   
TFFP, $-   
VIOT, $-   
ZUO," $32,501.00 "
INVH," $32,004.00 "
NGG," $16,002.00 "
SKX," $32,004.00 "
SDOG," $8,001.00 "
ARKK," $16,002.00 "
QYLD," $8,001.00 "
VAC," $75,001.00 "
AQB, $-   
FFG," $8,001.00 "
ETV, $-   
FHLC, $-   
FQAL, $-   
FSEN, $-   
JEPI, $-   
INRE, $-   
FSD, $-   
MARA," $8,001.00 "
CHV, $-   
BDC," $16,002.00 "
PGNY, $-   
TBBC, $-   
AEE," $8,001.00 "
BNS," $8,001.00 "
BUI, $-   
EXI," $8,001.00 "
KYN," $8,001.00 "
IBTF, $-   
HAYN," $65,002.00 "
MTSC," $65,002.00 "
UNF," $75,001.00 "
UPLD, $-   
ETP, $-   
OWMBX, $-   
CTRL, $-   
CRTL, $-   
SUP, $-   
BOA, $-   
Broadcom Inc., $-   
MJNA," $8,001.00 "
ARNA, $-   
ACB, $-   
CRON, $-   
ORCC, $-   
QMCO, $-   
IWV," $32,501.00 "
EOS-USD, $-   
ETH-USD, $-   
VRM," $24,003.00 "
DAWC, $-   
ADA-USD," $8,001.00 "
MTSI," $8,001.00 "
BECN," $8,001.00 "
BTI," $16,002.00 "
HAL," $8,001.00 "
SPKE," $32,501.00 "
TTD," $16,002.00 "
DMRC," $8,001.00 "
ZOOM," $16,002.00 "
TIF," $8,001.00 "
MZOR," $32,501.00 "
TYG," $8,001.00 "
VAW," $16,002.00 "
BOH, $-   
BP PLC, $-   
LPRO, $-   
IVW," $40,502.00 "
STXAX," $8,001.00 "
VUL.V, $-   
GOOC.VI," $8,001.00 "
NULV," $8,001.00 "
CFJIX," $8,001.00 "
BRHYX," $8,001.00 "
IWF," $8,001.00 "
BBTBX, $-   
VEU, $-   
IWR," $8,001.00 "
GSOSX, $-   
BBCBX, $-   
SPDR," $32,501.00 "
SMHLX," $8,001.00 "
JQC," $8,001.00 "
CFJAX," $8,001.00 "
BSIIX, $-   
JSOAX, $-   
TSBRX, $-   
BHPLF, $-   
NLG, $-   
HYDB, $-   
JNK, $-   
RY.TO, $-   
CSCCX, $-   
CELG," $8,001.00 "
CHUY," $16,002.00 "
TCOM," $48,503.00 "
WCG, $-   
KRNT, $-   
PRSP, $-   
BNDX, $-   
TRREX," $32,501.00 "
DFREX, $-   
ALNY," $8,001.00 "
SNOW," $8,001.00 "
FISI," $8,001.00 "
PONPX, $-   
PARMX, $-   
GRNC," $32,501.00 "
DWAC, $-   
BCE," $8,001.00 "
PGX, $-   
MDNDF, $-   
ODFL, $-   
AMKBY, $-   
ELUXY, $-   
AAVMY, $-   
AHEXY, $-   
AGESY, $-   
ALPMY, $-   
ATASY, $-   
ANZBY, $-   
AVVIY, $-   
BCS, $-   
BHKLY, $-   
BNTGY, $-   
BTLCY, $-   
BURBY, $-   
CAJ," $8,001.00 "
CRRFY, $-   
CCLAY, $-   
CRZBY, $-   
CMWAY, $-   
COVTY, $-   
DWAHY, $-   
DNKEY, $-   
DNZOY, $-   
DB, $-   
DTCWY, $-   
DSDVY, $-   
ENGGY, $-   
GEAGY, $-   
HLUYY, $-   
HVRRY, $-   
HDELY, $-   
HNNMY, $-   
HXGBY, $-   
HMC, $-   
IBDRY, $-   
IMBBY," $8,001.00 "
ING," $8,001.00 "
IHG, $-   
JSAIY, $-   
JHX, $-   
JAPSY," $8,001.00 "
JAPAY, $-   
JBAXY, $-   
PPRUY, $-   
KGFHY, $-   
KNRRY, $-   
VOPKY, $-   
LYG," $8,001.00 "
LNSTY, $-   
MZDAY, $-   
MDIBY, $-   
MFGP," $8,001.00 "
MITEY, $-   
MFG," $32,501.00 "
NTOIY, $-   
NINOY," $32,501.00 "
NSANY, $-   
NNGRY, $-   
NOK, $-   
NRDBY, $-   
DNNGY, $-   
PDYPY, $-   
PCRFY, $-   
PANDY, $-   
PSO, $-   
PROSY, $-   
PUBGY, $-   
RDEIY, $-   
RNLSY, $-   
REPYY," $32,501.00 "
RBS, $-   
KKPNY, $-   
RWEOY, $-   
SNY, $-   
SVNDY, $-   
SMNNY, $-   
SMMNY, $-   
SXYAY, $-   
SCGLY, $-   
SZEVY, $-   
SWGAY, $-   
SWDBY, $-   
SWMAY, $-   
SWRAY," $32,501.00 "
TIIAY, $-   
TEF," $8,001.00 "
TLSNY, $-   
TEZNY, $-   
TSCDY, $-   
WFAFY, $-   
WCAGY, $-   
MRWSY," $32,501.00 "
TDXX, $-   
IXJ, $-   
IYZ, $-   
HTZWW," $8,001.00 "
SNP," $8,001.00 "
ENGIY," $16,002.00 "
SGAPY, $-   
EFV, $-   
INFR," $32,501.00 "
ISD, $-   
VV, $-   
PK," $8,001.00 "
LEN.B," $16,002.00 "
TEVA," $8,001.00 "
PSMMY, $-   
ARNC," $8,001.00 "
AVNS," $8,001.00 "
LEG," $8,001.00 "
VWDRY, $-   
DDD," $8,001.00 "
PSTH, $-   
SKYY, $-   
NBL, $-   
DBX," $8,001.00 "
EWBC," $32,501.00 "
MSB," $8,001.00 "
FINX, $-   
LPT," $8,001.00 "
JPM$G," $16,002.00 "
FBALX, $-   
FDRXX," $83,002.00 "
MRIN, $-   
LL, $-   
HNST," $32,501.00 "
EHSTX," $375,001.00 "
NVLIX," $375,001.00 "
ITOT, $-   
IBKR," $175,001.00 "
MORN," $175,001.00 "
DUSA," $32,501.00 "
FSKAX, $-   
FEPAX, $-   
SPN, $-   
TFDXX," $40,502.00 "
BRKB, $-   
IPWR, $-   
CIG," $8,001.00 "
EQNR," $40,502.00 "
JGCCF," $8,001.00 "
MJDLF," $8,001.00 "
MLYNF," $8,001.00 "
NCMGF," $8,001.00 "
OGFGF," $8,001.00 "
PDS," $8,001.00 "
VIV," $8,001.00 "
TSCDF," $8,001.00 "
TKC," $8,001.00 "
WOLWF," $8,001.00 "
AUY," $8,001.00 "
MTD," $8,001.00 "
TRP," $8,001.00 "
ACCYY," $32,501.00 "
ACSAY, $-   
AER," $32,501.00 "
AHKSY, $-   
SAN," $32,501.00 "
BASFY, $-   
BGNE, $-   
CUK," $8,001.00 "
CRARY, $-   
DLAKY," $8,001.00 "
EJPRY," $32,501.00 "
E," $8,001.00 "
EVVTY, $-   
FINMY," $8,001.00 "
GLPEY, $-   
HLPPY, $-   
HSNGY," $8,001.00 "
HLDCY," $32,501.00 "
HTHIY, $-   
ICL," $32,501.00 "
IPXHY," $8,001.00 "
ISNPY," $8,001.00 "
ISUZY," $8,001.00 "
KPELY," $8,001.00 "
MLCO, $-   
MUFG," $32,501.00 "
MITSY, $-   
NABZY," $75,001.00 "
NTXFY," $32,501.00 "
NWG, $-   
NTTYY, $-   
OMVKY, $-   
IX, $-   
POAHY, $-   
PUK," $32,501.00 "
RYCEY," $8,001.00 "
SKFRY, $-   
SDXAY," $32,501.00 "
FUJHY," $32,501.00 "
SOMMY," $32,501.00 "
SSUMY, $-   
SMFG," $32,501.00 "
SUHJY," $8,001.00 "
SSREY," $32,501.00 "
TLSYY, $-   
TRYIY," $32,501.00 "
VONOY, $-   
WJRYY," $32,501.00 "
WIX, $-   
WOPEY," $8,001.00 "
WPP," $32,501.00 "
MYE," $32,501.00 "
GWPH, $-   
STWD," $8,001.00 "
FBGRX, $-   
FCNTX, $-   
FTQGX, $-   
FLVEX, $-   
FBMPX, $-   
FSCPX, $-   
FIDSX, $-   
FSPHX," $8,001.00 "
FCYIX, $-   
FSPTX, $-   
ECOL," $8,001.00 "
ARCB, $-   
FDIS, $-   
FTEC, $-   
FBND," $75,001.00 "
DENN," $8,001.00 "
AVNT, $-   
MINI, $-   
NWE, $-   
RXN," $16,002.00 "
CSVIX, $-   
FSP," $75,001.00 "
ASGN, $-   
DISCK, $-   
JWN," $8,001.00 "
HCN," $8,001.00 "
BREW," $8,001.00 "
ABALX, $-   
MSM, $-   
CE, $-   
CWGIX," $8,001.00 "
AIVSX," $8,001.00 "
ANWPX," $8,001.00 "
NEWFX," $8,001.00 "
VMCXX, $-   
AESE, $-   
HNDL, $-   
CBS," $8,001.00 "
MYL," $8,001.00 "
NLSN," $8,001.00 "
VIAB," $8,001.00 "
JETS, $-   
AFTPY, $-   
LOGI, $-   
DCMYY," $32,501.00 "
MNP," $8,001.00 "
BXMDX," $8,001.00 "
VUG," $8,001.00 "
JEMWX, $-   
TGOPY, $-   
VOLVY, $-   
AMCR," $8,001.00 "
EVRG, $-   
MGDDY," $8,001.00 "
PWCDF, $-   
DNBBY, $-   
TRI," $8,001.00 "
UGI, $-   
XYIGY, $-   
OWCIX, $-   
JFAMX, $-   
AAN," $16,002.00 "
